,date,time,subject,group,blocknum,blockcode,trialnum,trialcode,values.CurrentScore,values.QuestionS,values.QuestionM,values.QuestionM2,values.RTselect,response,latency,stimulus1,values.Ngain,values.Nloss
0,21020,13:02:01,33,FBS赤,1,FirstScreen,1,Pause,1000,,,,0,0,300,blank,0,0
1,21020,13:02:01,33,FBS赤,2,MMS,1,QuestionM,1000,,愛らしい,6親和,0,M3,5900,R1.png,0,0
2,21020,13:02:01,33,FBS赤,2,MMS,2,QuestionM,1000,,元気いっぱいの,4活動的快,0,M3,2070,R1.png,0,0
3,21020,13:02:01,33,FBS赤,2,MMS,3,QuestionM,1000,,注意深い,7集中,0,M4,4192,R1.png,0,0
4,21020,13:02:01,33,FBS赤,2,MMS,4,QuestionM,1000,,自信がない,1抑うつ・不安,0,M1,4890,R1.png,0,0
5,21020,13:02:01,33,FBS赤,2,MMS,5,QuestionM,1000,,気がかりな,1抑うつ・不安,0,M2,3084,R1.png,0,0
6,21020,13:02:01,33,FBS赤,2,MMS,6,QuestionM,1000,,恋しい,6親和,0,M2,1923,R1.png,0,0
7,21020,13:02:01,33,FBS赤,2,MMS,7,QuestionM,1000,,つまらない,3倦怠,0,M1,2043,R1.png,0,0
8,21020,13:02:01,33,FBS赤,2,MMS,8,QuestionM,1000,,ゆっくりした,5非活動的快,0,M3,3153,R1.png,0,0
9,21020,13:02:01,33,FBS赤,2,MMS,9,QuestionM,1000,,慎重な,7集中,0,M2,1653,R1.png,0,0
10,21020,13:02:01,33,FBS赤,2,MMS,10,QuestionM,1000,,動揺した,8驚愕,0,M2,5228,R1.png,0,0
11,21020,13:02:01,33,FBS赤,2,MMS,11,QuestionM,1000,,疲れた,3倦怠,0,M1,2241,R1.png,0,0
12,21020,13:02:01,33,FBS赤,2,MMS,12,QuestionM,1000,,むっとした,2敵意,0,M1,2613,R1.png,0,0
13,21020,13:02:01,33,FBS赤,2,MMS,13,QuestionM,1000,,はつらつとした,4活動的快,0,M3,4414,R1.png,0,0
14,21020,13:02:01,33,FBS赤,2,MMS,14,QuestionM,1000,,ていねいな,7集中,0,M3,3545,R1.png,0,0
15,21020,13:02:01,33,FBS赤,2,MMS,15,QuestionM,1000,,気力に満ちた,4活動的快,0,M3,1099,R1.png,0,0
16,21020,13:02:01,33,FBS赤,2,MMS,16,QuestionM,1000,,憎らしい,2敵意,0,M1,1594,R1.png,0,0
17,21020,13:02:01,33,FBS赤,2,MMS,17,QuestionM,1000,,陽気な,4活動的快,0,M3,1514,R1.png,0,0
18,21020,13:02:01,33,FBS赤,2,MMS,18,QuestionM,1000,,うらんだ,2敵意,0,M1,1853,R1.png,0,0
19,21020,13:02:01,33,FBS赤,2,MMS,19,QuestionM,1000,,のどかな,5非活動的快,0,M4,3292,R1.png,0,0
20,21020,13:02:01,33,FBS赤,2,MMS,20,QuestionM,1000,,すてきな,6親和,0,M3,2314,R1.png,0,0
21,21020,13:02:01,33,FBS赤,2,MMS,21,QuestionM,1000,,いとおしい,6親和,0,M2,3987,R1.png,0,0
22,21020,13:02:01,33,FBS赤,2,MMS,22,QuestionM,1000,,びっくりした,8驚愕,0,M3,1669,R1.png,0,0
23,21020,13:02:01,33,FBS赤,2,MMS,23,QuestionM,1000,,のんびりした,5非活動的快,0,M3,2690,R1.png,0,0
24,21020,13:02:01,33,FBS赤,2,MMS,24,QuestionM,1000,,攻撃的な,2敵意,0,M1,1810,R1.png,0,0
25,21020,13:02:01,33,FBS赤,2,MMS,25,QuestionM,1000,,丁重な,7集中,0,M2,1905,R1.png,0,0
26,21020,13:02:01,33,FBS赤,2,MMS,26,QuestionM,1000,,好きな,6親和,0,M3,1465,R1.png,0,0
27,21020,13:02:01,33,FBS赤,2,MMS,27,QuestionM,1000,,だるい,3倦怠,0,M1,1597,R1.png,0,0
28,21020,13:02:01,33,FBS赤,2,MMS,28,QuestionM,1000,,敵意のある,2敵意,0,M1,3581,R1.png,0,0
29,21020,13:02:01,33,FBS赤,2,MMS,29,QuestionM,1000,,悩んでいる,1抑うつ・不安,0,M1,2009,R1.png,0,0
30,21020,13:02:01,33,FBS赤,2,MMS,30,QuestionM,1000,,活気のある,4活動的快,0,M3,3680,R1.png,0,0
31,21020,13:02:01,33,FBS赤,2,MMS,31,QuestionM,1000,,のんきな,5非活動的快,0,M3,2790,R1.png,0,0
32,21020,13:02:01,33,FBS赤,2,MMS,32,QuestionM,1000,,無気力な,3倦怠,0,M2,2278,R1.png,0,0
33,21020,13:02:01,33,FBS赤,2,MMS,33,QuestionM,1000,,不安な,1抑うつ・不安,0,M2,3293,R1.png,0,0
34,21020,13:02:01,33,FBS赤,2,MMS,34,QuestionM,1000,,びくりとした,8驚愕,0,M2,6867,R1.png,0,0
35,21020,13:02:01,33,FBS赤,2,MMS,35,QuestionM,1000,,驚いた,8驚愕,0,M2,1794,R1.png,0,0
36,21020,13:02:01,33,FBS赤,2,MMS,36,QuestionM,1000,,思慮深い,7集中,0,M3,3616,R1.png,0,0
37,21020,13:02:01,33,FBS赤,2,MMS,37,QuestionM,1000,,退屈な,3倦怠,0,M1,1411,R1.png,0,0
38,21020,13:02:01,33,FBS赤,2,MMS,38,QuestionM,1000,,おっとりした,5非活動的快,0,M2,1612,R1.png,0,0
39,21020,13:02:01,33,FBS赤,2,MMS,39,QuestionM,1000,,くよくよした,1抑うつ・不安,0,M1,1793,R1.png,0,0
40,21020,13:02:01,33,FBS赤,2,MMS,40,QuestionM,1000,,はっとした,8驚愕,0,M2,2287,R1.png,0,0
41,21020,13:02:01,33,FBS赤,3,P,2,SARL50,950,,,,2050,0,900,1050interval.png,0,1
42,21020,13:02:01,33,FBS赤,3,P,4,SBLG50,1000,,,,2214,0,900,5010interval.png,1,1
43,21020,13:02:01,33,FBS赤,3,P,6,SARL50,950,,,,6157,0,1100,1050interval.png,1,2
44,21020,13:02:01,33,FBS赤,3,P,8,SBLL50,900,,,,532,0,700,5010interval.png,1,3
45,21020,13:02:01,33,FBS赤,3,P,9,Rest,900,,,,532,rbuttondblclk,4386,現在の得点は 900 です。,1,3
46,21020,13:02:01,33,FBS赤,4,Start,1,Rest,1000,,,,532,rbuttondblclk,1665,現在の得点は 1000 です。,1,3
47,21020,13:02:01,33,FBS赤,5,E,2,SARL50,950,,,,698,0,700,1050interval.png,0,1
48,21020,13:02:01,33,FBS赤,5,E,4,SBLL50,900,,,,678,0,900,5010interval.png,0,2
49,21020,13:02:01,33,FBS赤,5,E,6,SBLG50,950,,,,1073,0,1100,5010interval.png,1,2
50,21020,13:02:01,33,FBS赤,5,E,8,SBLG50,1000,,,,1606,0,700,5010interval.png,2,2
51,21020,13:02:01,33,FBS赤,5,E,10,SBLL50,950,,,,767,0,1100,5010interval.png,2,3
52,21020,13:02:01,33,FBS赤,5,E,12,SBLG50,1000,,,,445,0,900,5010interval.png,3,3
53,21020,13:02:01,33,FBS赤,5,E,14,SARL50,950,,,,470,0,1100,1050interval.png,3,4
54,21020,13:02:01,33,FBS赤,5,E,16,SBLG50,1000,,,,645,0,700,5010interval.png,4,4
55,21020,13:02:01,33,FBS赤,5,E,18,SBLG50,1050,,,,645,0,1100,5010interval.png,5,4
56,21020,13:02:01,33,FBS赤,5,E,20,SARG50,1100,,,,525,0,900,1050interval.png,6,4
57,21020,13:02:01,33,FBS赤,5,E,22,SBRG10,1110,,,,804,0,700,5010interval.png,7,4
58,21020,13:02:01,33,FBS赤,5,E,24,SBRL10,1100,,,,712,0,700,5010interval.png,7,5
59,21020,13:02:01,33,FBS赤,5,E,26,SALG10,1110,,,,1534,0,1100,1050interval.png,8,5
60,21020,13:02:01,33,FBS赤,5,E,28,SARL50,1060,,,,731,0,900,1050interval.png,8,6
61,21020,13:02:01,33,FBS赤,5,E,30,SARL50,1010,,,,602,0,700,1050interval.png,8,7
62,21020,13:02:01,33,FBS赤,5,E,32,SBLG50,1060,,,,1574,0,700,5010interval.png,9,7
63,21020,13:02:01,33,FBS赤,5,E,34,SBLL50,1010,,,,2898,0,900,5010interval.png,9,8
64,21020,13:02:01,33,FBS赤,5,E,36,SARL50,960,,,,610,0,700,1050interval.png,9,9
65,21020,13:02:01,33,FBS赤,5,E,38,SBLG50,1010,,,,1658,0,1100,5010interval.png,10,9
66,21020,13:02:01,33,FBS赤,5,E,40,SBLG50,1060,,,,482,0,900,5010interval.png,11,9
67,21020,13:02:01,33,FBS赤,5,E,42,SARG50,1110,,,,607,0,700,1050interval.png,12,9
68,21020,13:02:01,33,FBS赤,5,E,44,SBRG10,1120,,,,683,0,900,5010interval.png,13,9
69,21020,13:02:01,33,FBS赤,5,E,46,SBRG10,1130,,,,618,0,1100,5010interval.png,14,9
70,21020,13:02:01,33,FBS赤,5,E,48,SBRL10,1120,,,,657,0,900,5010interval.png,14,10
71,21020,13:02:01,33,FBS赤,5,E,50,SALG10,1130,,,,585,0,900,1050interval.png,15,10
72,21020,13:02:01,33,FBS赤,5,E,52,SALL10,1120,,,,658,0,700,1050interval.png,15,11
73,21020,13:02:01,33,FBS赤,5,E,54,SBRG10,1130,,,,558,0,700,5010interval.png,16,11
74,21020,13:02:01,33,FBS赤,5,E,56,SBRL10,1120,,,,696,0,1100,5010interval.png,16,12
75,21020,13:02:01,33,FBS赤,5,E,58,SALL10,1110,,,,560,0,900,1050interval.png,16,13
76,21020,13:02:01,33,FBS赤,5,E,60,SALL10,1100,,,,498,0,1100,1050interval.png,16,14
77,21020,13:02:01,33,FBS赤,5,E,62,SALG10,1110,,,,410,0,700,1050interval.png,17,14
78,21020,13:02:01,33,FBS赤,5,E,64,SALL10,1100,,,,930,0,1100,1050interval.png,17,15
79,21020,13:02:01,33,FBS赤,5,E,66,SALG10,1110,,,,376,0,1100,1050interval.png,18,15
80,21020,13:02:01,33,FBS赤,5,E,68,SARG50,1160,,,,755,0,1100,1050interval.png,19,15
81,21020,13:02:01,33,FBS赤,5,E,70,SALL10,1150,,,,1185,0,900,1050interval.png,19,16
82,21020,13:02:01,33,FBS赤,5,E,72,SALL10,1140,,,,432,0,700,1050interval.png,19,17
83,21020,13:02:01,33,FBS赤,5,E,73,Rest,1140,,,,432,rbuttondblclk,5661,現在の得点は 1140 です。,19,17
84,21020,13:02:01,33,FBS赤,6,E,2,SARL50,1090,,,,549,0,1100,1050interval.png,0,1
85,21020,13:02:01,33,FBS赤,6,E,4,SBLG50,1140,,,,581,0,1100,5010interval.png,1,1
86,21020,13:02:01,33,FBS赤,6,E,6,SARG50,1190,,,,650,0,1100,1050interval.png,2,1
87,21020,13:02:01,33,FBS赤,6,E,8,SBRL10,1180,,,,1334,0,1100,5010interval.png,2,2
88,21020,13:02:01,33,FBS赤,6,E,10,SALL10,1170,,,,871,0,700,1050interval.png,2,3
89,21020,13:02:01,33,FBS赤,6,E,12,SBRL10,1160,,,,554,0,700,5010interval.png,2,4
90,21020,13:02:01,33,FBS赤,6,E,14,SBRG10,1170,,,,538,0,900,5010interval.png,3,4
91,21020,13:02:01,33,FBS赤,6,E,16,SALL10,1160,,,,533,0,900,1050interval.png,3,5
92,21020,13:02:01,33,FBS赤,6,E,18,SALL10,1150,,,,418,0,1100,1050interval.png,3,6
93,21020,13:02:01,33,FBS赤,6,E,20,SBRL10,1140,,,,580,0,900,5010interval.png,3,7
94,21020,13:02:01,33,FBS赤,6,E,22,SBRL10,1130,,,,505,0,900,5010interval.png,3,8
95,21020,13:02:01,33,FBS赤,6,E,24,SALG10,1140,,,,344,0,700,1050interval.png,4,8
96,21020,13:02:01,33,FBS赤,6,E,26,SALL10,1130,,,,432,0,900,1050interval.png,4,9
97,21020,13:02:01,33,FBS赤,6,E,28,SALL10,1120,,,,606,0,700,1050interval.png,4,10
98,21020,13:02:01,33,FBS赤,6,E,30,SALL10,1110,,,,366,0,1100,1050interval.png,4,11
99,21020,13:02:01,33,FBS赤,6,E,32,SBRL10,1100,,,,609,0,700,5010interval.png,4,12
100,21020,13:02:01,33,FBS赤,6,E,34,SALG10,1110,,,,410,0,900,1050interval.png,5,12
101,21020,13:02:01,33,FBS赤,6,E,36,SBRL10,1100,,,,669,0,1100,5010interval.png,5,13
102,21020,13:02:01,33,FBS赤,6,E,38,SALL10,1090,,,,456,0,700,1050interval.png,5,14
103,21020,13:02:01,33,FBS赤,6,E,40,SBRG10,1100,,,,444,0,1100,5010interval.png,6,14
104,21020,13:02:01,33,FBS赤,6,E,42,SALG10,1110,,,,388,0,700,1050interval.png,7,14
105,21020,13:02:01,33,FBS赤,6,E,44,SBRG10,1120,,,,601,0,700,5010interval.png,8,14
106,21020,13:02:01,33,FBS赤,6,E,46,SALG10,1130,,,,511,0,1100,1050interval.png,9,14
107,21020,13:02:01,33,FBS赤,6,E,48,SBRG10,1140,,,,432,0,900,5010interval.png,10,14
108,21020,13:02:01,33,FBS赤,6,E,50,SBRL10,1130,,,,551,0,1100,5010interval.png,10,15
109,21020,13:02:01,33,FBS赤,6,E,52,SBLL50,1080,,,,439,0,1100,5010interval.png,10,16
110,21020,13:02:01,33,FBS赤,6,E,54,SBLG50,1130,,,,449,0,700,5010interval.png,11,16
111,21020,13:02:01,33,FBS赤,6,E,56,SBLG50,1180,,,,514,0,900,5010interval.png,12,16
112,21020,13:02:01,33,FBS赤,6,E,58,SALL10,1170,,,,449,0,900,1050interval.png,12,17
113,21020,13:02:01,33,FBS赤,6,E,60,SALG10,1180,,,,411,0,900,1050interval.png,13,17
114,21020,13:02:01,33,FBS赤,6,E,62,SBRL10,1170,,,,537,0,900,5010interval.png,13,18
115,21020,13:02:01,33,FBS赤,6,E,64,SALL10,1160,,,,492,0,1100,1050interval.png,13,19
116,21020,13:02:01,33,FBS赤,6,E,66,SALG10,1170,,,,436,0,900,1050interval.png,14,19
117,21020,13:02:01,33,FBS赤,6,E,68,SALG10,1180,,,,451,0,700,1050interval.png,15,19
118,21020,13:02:01,33,FBS赤,6,E,70,SBRG10,1190,,,,549,0,1100,5010interval.png,16,19
119,21020,13:02:01,33,FBS赤,6,E,72,SBRG10,1200,,,,807,0,900,5010interval.png,17,19
120,21020,13:02:01,33,FBS赤,6,E,73,Rest,1200,,,,807,rbuttondblclk,7939,現在の得点は 1200 です。,17,19
121,21020,13:02:01,33,FBS赤,7,E,2,SBLL50,1150,,,,2248,0,700,5010interval.png,0,1
122,21020,13:02:01,33,FBS赤,7,E,4,SARL50,1100,,,,662,0,900,1050interval.png,0,2
123,21020,13:02:01,33,FBS赤,7,E,6,SBLL50,1050,,,,903,0,700,5010interval.png,0,3
124,21020,13:02:01,33,FBS赤,7,E,8,SBLG50,1100,,,,682,0,700,5010interval.png,1,3
125,21020,13:02:01,33,FBS赤,7,E,10,SBLG50,1150,,,,550,0,900,5010interval.png,2,3
126,21020,13:02:01,33,FBS赤,7,E,12,SBLL50,1100,,,,1058,0,900,5010interval.png,2,4
127,21020,13:02:01,33,FBS赤,7,E,14,SBLL50,1050,,,,410,0,1100,5010interval.png,2,5
128,21020,13:02:01,33,FBS赤,7,E,16,SBRL10,1040,,,,852,0,700,5010interval.png,2,6
129,21020,13:02:01,33,FBS赤,7,E,18,SALL10,1030,,,,514,0,700,1050interval.png,2,7
130,21020,13:02:01,33,FBS赤,7,E,20,SBLG50,1080,,,,421,0,1100,5010interval.png,3,7
131,21020,13:02:01,33,FBS赤,7,E,22,SARL50,1030,,,,548,0,1100,1050interval.png,3,8
132,21020,13:02:01,33,FBS赤,7,E,24,SARL50,980,,,,1932,0,900,1050interval.png,3,9
133,21020,13:02:01,33,FBS赤,7,E,26,SBLG50,1030,,,,605,0,700,5010interval.png,4,9
134,21020,13:02:01,33,FBS赤,7,E,28,SARL50,980,,,,455,0,700,1050interval.png,4,10
135,21020,13:02:01,33,FBS赤,7,E,30,SARL50,930,,,,539,0,1100,1050interval.png,4,11
136,21020,13:02:01,33,FBS赤,7,E,32,SBLG50,980,,,,411,0,1100,5010interval.png,5,11
137,21020,13:02:01,33,FBS赤,7,E,34,SARL50,930,,,,517,0,900,1050interval.png,5,12
138,21020,13:02:01,33,FBS赤,7,E,36,SBLG50,980,,,,386,0,900,5010interval.png,6,12
139,21020,13:02:01,33,FBS赤,7,E,38,SARG50,1030,,,,448,0,700,1050interval.png,7,12
140,21020,13:02:01,33,FBS赤,7,E,40,SBLG50,1080,,,,440,0,700,5010interval.png,8,12
141,21020,13:02:01,33,FBS赤,7,E,42,SARL50,1030,,,,522,0,700,1050interval.png,8,13
142,21020,13:02:01,33,FBS赤,7,E,44,SALG10,1040,,,,437,0,1100,1050interval.png,9,13
143,21020,13:02:01,33,FBS赤,7,E,46,SALL10,1030,,,,410,0,900,1050interval.png,9,14
144,21020,13:02:01,33,FBS赤,7,E,48,SBLL50,980,,,,1459,0,1100,5010interval.png,9,15
145,21020,13:02:01,33,FBS赤,7,E,50,SARG50,1030,,,,399,0,900,1050interval.png,10,15
146,21020,13:02:01,33,FBS赤,7,E,52,SALG10,1040,,,,439,0,700,1050interval.png,11,15
147,21020,13:02:01,33,FBS赤,7,E,54,SALL10,1030,,,,573,0,1100,1050interval.png,11,16
148,21020,13:02:01,33,FBS赤,7,E,56,SBRL10,1020,,,,558,0,900,5010interval.png,11,17
149,21020,13:02:01,33,FBS赤,7,E,58,SALL10,1010,,,,641,0,900,1050interval.png,11,18
150,21020,13:02:01,33,FBS赤,7,E,60,SALG10,1020,,,,453,0,1100,1050interval.png,12,18
151,21020,13:02:01,33,FBS赤,7,E,62,SBRL10,1010,,,,637,0,1100,5010interval.png,12,19
152,21020,13:02:01,33,FBS赤,7,E,64,SBLG50,1060,,,,747,0,1100,5010interval.png,13,19
153,21020,13:02:01,33,FBS赤,7,E,66,SARG50,1110,,,,500,0,900,1050interval.png,14,19
154,21020,13:02:01,33,FBS赤,7,E,68,SALG10,1120,,,,438,0,900,1050interval.png,15,19
155,21020,13:02:01,33,FBS赤,7,E,70,SBRG10,1130,,,,456,0,700,5010interval.png,16,19
156,21020,13:02:01,33,FBS赤,7,E,72,SBLG50,1180,,,,59,0,900,5010interval.png,17,19
157,21020,13:02:01,33,FBS赤,7,E,73,Rest,1180,,,,59,rbuttondblclk,11076,現在の得点は 1180 です。,17,19
158,21020,13:02:01,33,FBS赤,8,E,2,SBLL50,1130,,,,659,0,900,5010interval.png,0,1
159,21020,13:02:01,33,FBS赤,8,E,4,SBLL50,1080,,,,819,0,700,5010interval.png,0,2
160,21020,13:02:01,33,FBS赤,8,E,6,SARL50,1030,,,,632,0,700,1050interval.png,0,3
161,21020,13:02:01,33,FBS赤,8,E,8,SARG50,1080,,,,597,0,700,1050interval.png,1,3
162,21020,13:02:01,33,FBS赤,8,E,10,SBLL50,1030,,,,427,0,1100,5010interval.png,1,4
163,21020,13:02:01,33,FBS赤,8,E,12,SARL50,980,,,,377,0,1100,1050interval.png,1,5
164,21020,13:02:01,33,FBS赤,8,E,14,SARG50,1030,,,,529,0,1100,1050interval.png,2,5
165,21020,13:02:01,33,FBS赤,8,E,16,SBLL50,980,,,,372,0,900,5010interval.png,2,6
166,21020,13:02:01,33,FBS赤,8,E,18,SBLL50,930,,,,507,0,700,5010interval.png,2,7
167,21020,13:02:01,33,FBS赤,8,E,20,SBLG50,980,,,,468,0,700,5010interval.png,3,7
168,21020,13:02:01,33,FBS赤,8,E,22,SBLG50,1030,,,,494,0,900,5010interval.png,4,7
169,21020,13:02:01,33,FBS赤,8,E,24,SBLL50,980,,,,460,0,900,5010interval.png,4,8
170,21020,13:02:01,33,FBS赤,8,E,26,SARL50,930,,,,461,0,900,1050interval.png,4,9
171,21020,13:02:01,33,FBS赤,8,E,28,SBLG50,980,,,,383,0,1100,5010interval.png,5,9
172,21020,13:02:01,33,FBS赤,8,E,30,SARG50,1030,,,,445,0,1100,1050interval.png,6,9
173,21020,13:02:01,33,FBS赤,8,E,32,SARL50,980,,,,529,0,900,1050interval.png,6,10
174,21020,13:02:01,33,FBS赤,8,E,34,SARG50,1030,,,,504,0,900,1050interval.png,7,10
175,21020,13:02:01,33,FBS赤,8,E,36,SARG50,1080,,,,718,0,700,1050interval.png,8,10
176,21020,13:02:01,33,FBS赤,8,E,38,SBLL50,1030,,,,480,0,700,5010interval.png,8,11
177,21020,13:02:01,33,FBS赤,8,E,40,SBLG50,1080,,,,468,0,700,5010interval.png,9,11
178,21020,13:02:01,33,FBS赤,8,E,42,SBLG50,1130,,,,492,0,900,5010interval.png,10,11
179,21020,13:02:01,33,FBS赤,8,E,44,SBLG50,1180,,,,609,0,1100,5010interval.png,11,11
180,21020,13:02:01,33,FBS赤,8,E,46,SALL10,1170,,,,591,0,1100,1050interval.png,11,12
181,21020,13:02:01,33,FBS赤,8,E,48,SBRG10,1180,,,,851,0,1100,5010interval.png,12,12
182,21020,13:02:01,33,FBS赤,8,E,50,SALL10,1170,,,,440,0,700,1050interval.png,12,13
183,21020,13:02:01,33,FBS赤,8,E,52,SBRG10,1180,,,,430,0,900,5010interval.png,13,13
184,21020,13:02:01,33,FBS赤,8,E,54,SBRL10,1170,,,,515,0,700,5010interval.png,13,14
185,21020,13:02:01,33,FBS赤,8,E,56,SALG10,1180,,,,381,0,700,1050interval.png,14,14
186,21020,13:02:01,33,FBS赤,8,E,58,SALG10,1190,,,,413,0,900,1050interval.png,15,14
187,21020,13:02:01,33,FBS赤,8,E,60,SALG10,1200,,,,399,0,1100,1050interval.png,16,14
188,21020,13:02:01,33,FBS赤,8,E,62,SBRL10,1190,,,,501,0,700,5010interval.png,16,15
189,21020,13:02:01,33,FBS赤,8,E,64,SBLG50,1240,,,,1273,0,700,5010interval.png,17,15
190,21020,13:02:01,33,FBS赤,8,E,66,SALL10,1230,,,,448,0,900,1050interval.png,17,16
191,21020,13:02:01,33,FBS赤,8,E,68,SALL10,1220,,,,448,0,1100,1050interval.png,17,17
192,21020,13:02:01,33,FBS赤,8,E,70,SALL10,1210,,,,560,0,700,1050interval.png,17,18
193,21020,13:02:01,33,FBS赤,8,E,72,SALL10,1200,,,,375,0,900,1050interval.png,17,19
194,21020,13:02:01,33,FBS赤,8,E,73,Rest,1200,,,,375,rbuttondblclk,7606,現在の得点は 1200 です。,17,19
195,21020,13:02:01,33,FBS赤,9,Rating,1,QuestionS,1200,１０点が当たったとき，どのように感じましたか？,,,375,S6,5913,R1.png,17,19
196,21020,13:02:01,33,FBS赤,9,Rating,2,QuestionS,1200,１０点が外れたとき，どのように感じましたか？,,,375,S2,6308,R1.png,17,19
197,21020,13:02:01,33,FBS赤,9,Rating,3,QuestionS,1200,５０点が外れたとき，どのように感じましたか？,,,375,S7,1716,R1.png,17,19
198,21020,13:02:01,33,FBS赤,9,Rating,4,QuestionS,1200,５０点が当たったとき，どのように感じましたか？,,,375,S2,1472,R1.png,17,19
199,21020,13:02:01,33,FBS赤,10,MMS,1,QuestionM,1200,,思慮深い,7集中,375,M2,2413,R1.png,17,19
200,21020,13:02:01,33,FBS赤,10,MMS,2,QuestionM,1200,,おっとりした,5非活動的快,375,M4,2458,R1.png,17,19
201,21020,13:02:01,33,FBS赤,10,MMS,3,QuestionM,1200,,元気いっぱいの,4活動的快,375,M2,1491,R1.png,17,19
202,21020,13:02:01,33,FBS赤,10,MMS,4,QuestionM,1200,,すてきな,6親和,375,M2,1683,R1.png,17,19
203,21020,13:02:01,33,FBS赤,10,MMS,5,QuestionM,1200,,恋しい,6親和,375,M1,1409,R1.png,17,19
204,21020,13:02:01,33,FBS赤,10,MMS,6,QuestionM,1200,,悩んでいる,1抑うつ・不安,375,M2,1809,R1.png,17,19
205,21020,13:02:01,33,FBS赤,10,MMS,7,QuestionM,1200,,活気のある,4活動的快,375,M2,2024,R1.png,17,19
206,21020,13:02:01,33,FBS赤,10,MMS,8,QuestionM,1200,,慎重な,7集中,375,M2,2191,R1.png,17,19
207,21020,13:02:01,33,FBS赤,10,MMS,9,QuestionM,1200,,のんびりした,5非活動的快,375,M3,1227,R1.png,17,19
208,21020,13:02:01,33,FBS赤,10,MMS,10,QuestionM,1200,,のんきな,5非活動的快,375,M3,1887,R1.png,17,19
209,21020,13:02:01,33,FBS赤,10,MMS,11,QuestionM,1200,,びくりとした,8驚愕,375,M1,1390,R1.png,17,19
210,21020,13:02:01,33,FBS赤,10,MMS,12,QuestionM,1200,,いとおしい,6親和,375,M1,844,R1.png,17,19
211,21020,13:02:01,33,FBS赤,10,MMS,13,QuestionM,1200,,だるい,3倦怠,375,M2,2958,R1.png,17,19
212,21020,13:02:01,33,FBS赤,10,MMS,14,QuestionM,1200,,注意深い,7集中,375,M3,2901,R1.png,17,19
213,21020,13:02:01,33,FBS赤,10,MMS,15,QuestionM,1200,,動揺した,8驚愕,375,M2,2240,R1.png,17,19
214,21020,13:02:01,33,FBS赤,10,MMS,16,QuestionM,1200,,うらんだ,2敵意,375,M3,2576,R1.png,17,19
215,21020,13:02:01,33,FBS赤,10,MMS,17,QuestionM,1200,,くよくよした,1抑うつ・不安,375,M1,3811,R1.png,17,19
216,21020,13:02:01,33,FBS赤,10,MMS,18,QuestionM,1200,,不安な,1抑うつ・不安,375,M1,852,R1.png,17,19
217,21020,13:02:01,33,FBS赤,10,MMS,19,QuestionM,1200,,自信がない,1抑うつ・不安,375,M1,1436,R1.png,17,19
218,21020,13:02:01,33,FBS赤,10,MMS,20,QuestionM,1200,,はつらつとした,4活動的快,375,M1,2848,R1.png,17,19
219,21020,13:02:01,33,FBS赤,10,MMS,21,QuestionM,1200,,気がかりな,1抑うつ・不安,375,M2,3197,R1.png,17,19
220,21020,13:02:01,33,FBS赤,10,MMS,22,QuestionM,1200,,好きな,6親和,375,M2,2797,R1.png,17,19
221,21020,13:02:01,33,FBS赤,10,MMS,23,QuestionM,1200,,びっくりした,8驚愕,375,M1,1712,R1.png,17,19
222,21020,13:02:01,33,FBS赤,10,MMS,24,QuestionM,1200,,退屈な,3倦怠,375,M2,1431,R1.png,17,19
223,21020,13:02:01,33,FBS赤,10,MMS,25,QuestionM,1200,,攻撃的な,2敵意,375,M2,933,R1.png,17,19
224,21020,13:02:01,33,FBS赤,10,MMS,26,QuestionM,1200,,ゆっくりした,5非活動的快,375,M3,2903,R1.png,17,19
225,21020,13:02:01,33,FBS赤,10,MMS,27,QuestionM,1200,,はっとした,8驚愕,375,M2,1271,R1.png,17,19
226,21020,13:02:01,33,FBS赤,10,MMS,28,QuestionM,1200,,敵意のある,2敵意,375,M1,1827,R1.png,17,19
227,21020,13:02:01,33,FBS赤,10,MMS,29,QuestionM,1200,,ていねいな,7集中,375,M1,1484,R1.png,17,19
228,21020,13:02:01,33,FBS赤,10,MMS,30,QuestionM,1200,,憎らしい,2敵意,375,M1,788,R1.png,17,19
229,21020,13:02:01,33,FBS赤,10,MMS,31,QuestionM,1200,,愛らしい,6親和,375,M1,668,R1.png,17,19
230,21020,13:02:01,33,FBS赤,10,MMS,32,QuestionM,1200,,驚いた,8驚愕,375,M1,937,R1.png,17,19
231,21020,13:02:01,33,FBS赤,10,MMS,33,QuestionM,1200,,疲れた,3倦怠,375,M2,1435,R1.png,17,19
232,21020,13:02:01,33,FBS赤,10,MMS,34,QuestionM,1200,,むっとした,2敵意,375,M2,2663,R1.png,17,19
233,21020,13:02:01,33,FBS赤,10,MMS,35,QuestionM,1200,,丁重な,7集中,375,M1,1890,R1.png,17,19
234,21020,13:02:01,33,FBS赤,10,MMS,36,QuestionM,1200,,陽気な,4活動的快,375,M1,1164,R1.png,17,19
235,21020,13:02:01,33,FBS赤,10,MMS,37,QuestionM,1200,,のどかな,5非活動的快,375,M1,1365,R1.png,17,19
236,21020,13:02:01,33,FBS赤,10,MMS,38,QuestionM,1200,,無気力な,3倦怠,375,M3,2478,R1.png,17,19
237,21020,13:02:01,33,FBS赤,10,MMS,39,QuestionM,1200,,気力に満ちた,4活動的快,375,M1,1454,R1.png,17,19
